ATC,Interchangeable Category Name,DIN,Product Description,Prescriber Type,Reimbursement Price,Price Type,Benefit Status,MFR,Interchangeability Flag
J05AB09,famciclovir 125mg tab,02292025,Apo-Famciclovir 125mg Tab,DNP,0.5564,M,SFC,APX,Y
J05AB09,famciclovir 125mg tab,02305682,CO Famciclovir 125mg Tab,DNP,0.5564,M,SFC,ATV,Y
J05AB09,famciclovir 250mg tab,02229129,Famvir 250mg Tab,DNP,0.7541,M,SFC,NVR,Y
J05AB09,famciclovir 250mg tab,02278103,pms-Famciclovir 250mg Tab,DNP,0.7541,M,SFC,PMS,Y
J05AB09,famciclovir 250mg tab,02278642,Sandoz Famciclovir 250mg Tab,DNP,0.7541,M,SFC,SDZ,Y
J05AB09,famciclovir 250mg tab,02292041,Apo-Famciclovir 250mg Tab,DNP,0.7541,M,SFC,APX,Y
J05AB09,famciclovir 250mg tab,02305690,CO Famciclovir 250mg Tab,DNP,0.7541,M,SFC,ATV,Y
J05AB09,famciclovir 500mg tab,02177102,Famvir 500mg Tab,DNP,1.3436,M,SFC,NVR,Y
J05AB09,famciclovir 500mg tab,02278111,pms-Famciclovir 500mg Tab,DNP,1.3436,M,SFC,PMS,Y
J05AB09,famciclovir 500mg tab,02278650,Sandoz Famciclovir 500mg Tab,DNP,1.3436,M,SFC,SDZ,Y
J05AB09,famciclovir 500mg tab,02292068,Apo-Famciclovir 500mg Tab,DNP,1.3436,M,SFC,APX,Y
J05AB09,famciclovir 500mg tab,02305704,CO Famciclovir 500mg Tab,DNP,1.3436,M,SFC,ATV,Y
J05AB11,valacyclovir 1000mg tab,02246559,Valtrex 1000mg Tab,DNPM,1.7218,M,SFC,GSK,Y
J05AB11,valacyclovir 1000mg tab,02351560,MYLAN-Valacyclovir 1000mg Tab,DNPM,1.7218,M,SFC,MYL,Y
J05AB11,valacyclovir 1000mg tab,02354705,Apo-Valacyclovir 1000mg Tab,DNPM,1.7218,M,SFC,APX,Y
J05AB11,valacyclovir 1000mg tab,02381230,pms-Valacyclovir 1000mg Tab,DNPM,1.7218,M,SFC,PMS,Y
J05AB11,valacyclovir 500mg tab,02219492,Valtrex 500mg Tab,DNPM,0.6198,M,SFC,GSK,Y
J05AB11,valacyclovir 500mg tab,02295822,Apo-Valacyclovir 500mg Tab,DNPM,0.6198,M,SFC,APX,Y
J05AB11,valacyclovir 500mg tab,02298457,pms-Valacyclovir 500mg Tab,DNPM,0.6198,M,SFC,PMS,Y
J05AB11,valacyclovir 500mg tab,02347091,Sandoz Valacyclovir 500mg Tab,DNPM,0.6198,M,SFC,SDZ,Y
J05AB11,valacyclovir 500mg tab,02351579,MYLAN-Valacyclovir 500mg Tab,DNPM,0.6198,M,SFC,MYL,Y
J05AB11,valacyclovir 500mg tab,02357534,Teva-Valacyclovir 500mg Tab,DNPM,0.6198,M,SFC,TEV,Y
J05AB11,valacyclovir 500mg tab,02405040,Auro-Valacyclovir 500mg Tab,DNPM,0.6198,M,SFC,ARO,Y
J05AB11,valacyclovir 500mg tab,02441454,Jamp-Valacyclovir 500mg Tab,DNPM,0.6198,M,SFC,JPC,Y
J05AB11,valacyclovir 500mg tab,02441586,Mar-Valacyclovir 500mg Tab,DNPM,0.6198,M,SFC,MAR,Y
J05AB11,valacyclovir 500mg tab,02442000,Valacyclovir 500mg Tab,DNPM,0.6198,M,SFC,SIV,Y
J05AB11,valacyclovir 500mg tab,02454645,Valacyclovir 500mg Tab,DNPM,0.6198,M,SFC,SAS,Y
J05AB14,valganciclovir 450mg tab,02245777,Valcyte 450mg Tab,DNP,11.7106,M,SF,HLR,Y
J05AB14,valganciclovir 450mg tab,02413825,Teva-Valganciclovir 450mg Tab,DNP,11.7106,M,SF,TEV,Y
J05AB14,valganciclovir 450mg tab,02435179,Auro-Valganciclovir 450mg Tab,DNP,11.7106,M,SF,ARO,Y
J05AB14,,02306085,Valcyte 50mg/mL Pws for Susp,DNP,2.7452,L,E,HLR,N
J05AE01,,02279320,Invirase 500mg Tab,,,,,HLR,N
J05AE03,,02229145,Norvir 80mg/mL O/L (discontinued),,,,,ABV,N
J05AE03,,02357593,Norvir FCT 100mg Tab,,,,,ABV,N
J05AE04,,02248761,Viracept 625mg Tab,,,,,VIV,N
J05AE07,,02261545,Telzir 700mg Tab,,,,,VIV,N
J05AE07,,02261553,Telzir 50mg/mL Susp,,,,,VIV,N
J05AE08,atazanavir 150mg cap,02248610,Reyataz 150mg Cap,,,,,BRI,Y
J05AE08,atazanavir 150mg cap,02443791,Teva-Atazanavir 150mg Cap,,,,,TEV,Y
J05AE08,atazanavir 150mg cap,02456877,Mylan-Atazanavir 150mg Cap,,,,,MYL,Y
J05AE08,atazanavir 200mg cap,02248611,Reyataz 200mg Cap,,,,,BRI,Y
J05AE08,atazanavir 200mg cap,02443813,Teva-Atazanavir 200mg Cap,,,,,TEV,Y
J05AE08,atazanavir 200mg cap,02456885,Mylan-Atazanavir 200mg Cap,,,,,MYL,Y
J05AE08,atazanavir 300mg cap,02294176,Reyataz 300mg Cap,,,,,BRI,Y
J05AE08,atazanavir 300mg cap,02443821,Teva-Atazanavir 300mg Cap,,,,,TEV,Y
J05AE08,atazanavir 300mg cap,02456893,Mylan-Atazanavir 300mg Cap,,,,,MYL,Y
J05AE09,,02273322,Aptivus 250mg Cap,,,,,BOE,N
J05AE10,,02324016,Prezista 400mg Tab (discontinued),,,,,JAN,N
J05AE10,,02324024,Prezista 600mg Tab,,,,,JAN,N
J05AE10,,02338432,Prezista 75mg Tab,,,,,JAN,N
J05AE30,,02285533,Kaletra 200/50mg Tab,,,,,ABV,N
J05AE30,,02312301,Keletra 100/25mg Pediatric Tab,,,,,ABV,N
J05AF01,zidovudine 100mg cap,01902660,Retrovir 100mg Cap,,,,,VIV,Y
J05AF01,zidovudine 100mg cap,01946323,Apo-Zidovudine 100mg Cap,,,,,APX,Y
J05AF04,,02216086,Zerit 15mg Cap,,,,,BRI,N
J05AF04,,02216094,Zerit 20mg Cap,,,,,BRI,N
J05AF04,,02216108,Zerit 30mg Cap,,,,,BRI,N
J05AF04,,02216116,Zerit 40mg Cap,,,,,BRI,N
J05AF05,lamivudine 100mg tab,02239193,Heptovir 100mg Tab,DNP,3.5316,M,E,GSK,Y
J05AF05,lamivudine 100mg tab,02393239,Apo-Lamivudine HBV 100mg Tab,DNP,3.5316,M,E,APX,Y
J05AF05,lamivudine 150mg tab,02192683,3TC 150mg Tab,,,,,VIV,Y
J05AF05,lamivudine 150mg tab,02369052,Apo-Lamivudine 150mg Tab,,,,,APX,Y
J05AF05,lamivudine 300mg tab,02247825,3TC 300mg Tab,,,,,VIV,Y
J05AF05,lamivudine 300mg tab,02369060,Apo-Lamivudine 300mg Tab,,,,,APX,Y
J05AF05,,02192691,3TC 10mg/mL O/L,,,,,VIV,N
J05AF06,abacavir 300mg tab,02240357,Ziagen 300mg Tab,,,,,VIV,Y
J05AF06,abacavir 300mg tab,02396769,Apo-Abacavir 300mg Tab,,,,,APX,Y
J05AF06,abacavir 300mg tab,02480956,MINT-Abacavir 300mg Tab,,,,,MNT,Y
J05AF07,tenofovir disoproxil fumarate 300mg tab,02247128,Viread 300mg Tab,DNP,4.8884,M,E,GIL,Y
J05AF07,tenofovir disoproxil fumarate 300mg tab,02403889,Teva-Tenofovir 300mg Tab,DNP,4.8884,M,E,TEV,Y
J05AF07,tenofovir disoproxil fumarate 300mg tab,02451980,Apo-Tenofovir 300mg Tab,DNP,4.8884,M,E,APX,Y
J05AF07,tenofovir disoproxil fumarate 300mg tab,02452634,Mylan-Tenofovir Disoproxil 300mg Tab,DNP,4.8884,M,E,MYL,Y
J05AF07,tenofovir disoproxil fumarate 300mg tab,02453940,pms-Tenofovir 300mg Tab,DNP,4.8884,M,E,PMS,Y
J05AF07,tenofovir disoproxil fumarate 300mg tab,02460173,Auro-Tenofovir 300mg Tab,DNP,4.8884,M,E,ARO,Y
J05AF07,tenofovir disoproxil fumarate 300mg tab,02472511,NAT-Tenofovir 300mg Tab,DNP,4.8884,M,E,NAT,Y
J05AF07,tenofovir disoproxil fumarate 300mg tab,02479087,Jamp-Tenofovir 300mg Tab,DNP,4.8884,M,E,JPC,Y
J05AF08,adefovir 10mg tab,02247823,Hepsera 10mg Tab,DNP,20.44,M,E,GIL,Y
J05AF08,adefovir 10mg tab,02420333,Apo-Adefovir 10mg Tab,DNP,20.44,M,E,APX,Y
J05AF10,entecavir 0.5mg tab,02282224,Baraclude 0.5mg Tab,DNP,5.5,M,E,BRI,Y
J05AF10,entecavir 0.5mg tab,02396955,Apo-Entecavir 0.5mg Tab,DNP,5.5,M,E,APX,Y
J05AF10,entecavir 0.5mg tab,02430576,pms-Entecavir 0.5mg Tab,DNP,5.5,M,E,PMS,Y
J05AF10,entecavir 0.5mg tab,02448777,Auro-Entecavir 0.5mg Tab,DNP,5.5,M,E,ARO,Y
J05AF10,entecavir 0.5mg tab,02467232,Jamp-Entecavir 0.5mg Tab,DNP,5.5,M,E,JPC,Y
J05AF11,,02288389,Sebivo 600mg Tab,,,,,NVR,N
J05AG01,nevirapine 200mg tab,02238748,Viramune 200mg Tab (discontinued),,,,,BOE,Y
J05AG01,nevirapine 200mg tab,02318601,Auro-Nevirapine 200mg Tab,,,,,ARO,Y
J05AG01,nevirapine 200mg tab,02387727,MYLAN-Nevirapine 200mg Tab,,,,,MYL,Y
J05AG01,nevirapine 200mg tab,02405776,Jamp Nevirapine 200mg Tab,,,,,JPC,Y
J05AG01,nevirapine 400mg ER tab,02367289,Viramune XR 400mg Tab (discontinued),,,,,BOE,Y
J05AG01,nevirapine 400mg ER tab,02427931,Apo-Nevirapine ER 400mg Tab (discontinued),,,,,APX,Y
J05AG03,efavirenz 600mg tab,02246045,Sustiva 600mg Tab,,,,,BRI,Y
J05AG03,efavirenz 600mg tab,02381524,MYLAN-Efavirenz 600mg Tab,,,,,MYL,Y
J05AG03,efavirenz 600mg tab,02389762,Teva-Efavirenz 600mg Tab,,,,,TEV,Y
J05AG03,efavirenz 600mg tab,02418428,Auro-Efavirenz 600mg Tab,,,,,ARO,Y
J05AG03,efavirenz 600mg tab,02458233,Jamp-Efavirenz 600mg Tab,,,,,JPC,Y
J05AG04,,02306778,Intelence 100mg Tab,,,,,JAN,N
J05AG05,,02370603,Edurant 25mg Tab,,,,,JAN,N
J05AH01,,02240863,Relenza 5mg Pwr for Inhalation,DNP,7.428,L,E,GSK,N
J05AH02,oseltamivir 30mg cap,02304848,Tamiflu 30mg Cap,DNP,1.5728,M,E,HLR,Y
J05AH02,oseltamivir 30mg cap,02472635,NAT-Oseltamivir 30mg Cap,DNP,1.5728,M,E,NAT,Y
J05AH02,oseltamivir 45mg cap,02304856,Tamiflu 45mg Cap,DNP,2.4203,M,E,HLR,Y
J05AH02,oseltamivir 45mg cap,02472643,NAT-Oseltamivir 45mg Cap,DNP,2.4203,M,E,NAT,Y
J05AH02,oseltamivir 75mg cap,02241472,Tamiflu 75mg Cap,DNP,3.1178,M,E,HLR,Y
J05AH02,oseltamivir 75mg cap,02457989,NAT-Oseltamivir 75mg Cap,DNP,3.1178,M,E,NAT,Y
J05AH02,,02381842,Tamiflu 6mg/mL Susp,DNP,0.3306,L,E,HLR,N
J05AP01,,02425890,Ibavyr 400mg Tab,,,,,PDP,N
J05AP01,,02425904,Ibavyr 600mg Tab,,,,,PDP,N
J05AP01,,02439212,Ibavyr 200mg Tab,,,,,PDP,N
J05AP08,,00904041,Sovaldi 400mg Tab*,DNP,654.7618,L,E,GIL,N
J05AP08,,00904042,Sovaldi 400mg Tab*,DNP,654.7618,L,E,GIL,N
J05AP08,,02418355,Sovaldi 400mg Tab,DNP,654.7618,L,E,GIL,N
J05AP51,,00904032,Harvoni 90/400mg Tab*,DNP,797.6189,L,E,GIL,N
J05AP51,,00904033,Harvoni 90/400mg Tab*,DNP,797.6189,L,E,GIL,N
J05AP51,,02432226,Harvoni 90/400mg Tab,DNP,797.6189,L,E,GIL,N
J05AP54,,00904237,Zepatier 50mg/100mg Tab*,DNP,666.94,L,E,FRS,N
J05AP54,,00904238,Zepatier 50mg/100mg Tab*,DNP,666.94,L,E,FRS,N
J05AP54,,02451131,Zepatier 50mg/100mg Tab,DNP,666.94,L,E,FRS,N
J05AP55,,00904233,Epclusa 400mg/100mg Tab*,DNP,714.2857,L,E,GIL,N
J05AP55,,00904234,Epclusa 400mg/100mg Tab*,DNP,714.2857,L,E,GIL,N
J05AP55,,02456370,Epclusa 400mg/100mg Tab,DNP,714.2857,L,E,GIL,N
J05AP56,,00904312,Vosevi 400mg/100mg/100mg Tab*,DNP,714.2857,L,E,GIL,N
J05AP56,,00904313,Vosevi 400mg/100mg/100mg Tab*,DNP,714.2857,L,E,GIL,N
J05AP56,,02467542,Vosevi 400mg/100mg/100mg Tab,DNP,714.2857,L,E,GIL,N
J05AP57,,00904394,Maviret 100mg/400mg Tab*,DNP,238.0952,L,E,ABV,N
J05AP57,,00904395,Maviret 100mg/400mg Tab*,DNP,238.0952,L,E,ABV,N
J05AP57,,02467550,Maviret 100mg/400mg Tab,DNP,238.0952,L,E,ABV,N
J05AR01,lamivudine 150mg & zidovudine 300mg tab,02239213,Combivir 150mg/300mg Tab,,,,,VIV,Y
J05AR01,lamivudine 150mg & zidovudine 300mg tab,02375540,Apo-Lamivudine-Zidovudine 150mg/300mg Tab,,,,,APX,Y
J05AR01,lamivudine 150mg & zidovudine 300mg tab,02387247,Teva-Lamivudine/Zidovudine 150mg/300mg Tab,,,,,TEV,Y
J05AR01,lamivudine 150mg & zidovudine 300mg tab,02414414,Auro-Lamivudine/Zidovudine 150mg/300mg Tab,,,,,ARO,Y
J05AR02,abacavir 600mg tab & lamivudine 300mg,02269341,Kivexa 600mg/300mgTab,,,,,VIV,Y
J05AR02,abacavir 600mg tab & lamivudine 300mg,02399539,Apo-Abacavir-Lamivudine 600mg/300mg Tab,,,,,APX,Y
J05AR02,abacavir 600mg tab & lamivudine 300mg,02416662,Teva-Abacavir/Lamivudine 600mg/300mg Tab,,,,,TEV,Y
J05AR02,abacavir 600mg tab & lamivudine 300mg,02450682,Mylan-Abacavir/Lamivudine 600mg/300mg Tab,,,,,MYL,Y
J05AR02,abacavir 600mg tab & lamivudine 300mg,02454513,Auro-Abacavir/Lamivudine 600mg/300mg Tab,,,,,ARO,Y
J05AR02,abacavir 600mg tab & lamivudine 300mg,02458381,pms-Abacavir-Lamivudine 600mg/300mg Tab,,,,,PMS,Y
J05AR03,emtricitabine 200mg & tenofovir disoproxil 300mg tab,02274906,Truvada 300mg/200mg Tab,DNP,7.3035,M,E,GIL,Y
J05AR03,emtricitabine 200mg & tenofovir disoproxil 300mg tab,02399059,Teva-Emtricitabine/Tenofovir 200mg/300mg Tab,DNP,7.3035,M,E,TEV,Y
J05AR03,emtricitabine 200mg & tenofovir disoproxil 300mg tab,02443902,Mylan-Emtricitabine/Tenofovir Disoproxil 200mg/300mg Tab,DNP,7.3035,M,E,MYL,Y
J05AR03,emtricitabine 200mg & tenofovir disoproxil 300mg tab,02452006,Apo-Emtricitabine-Tenofovir Disoproxil 200mg/300mg Tab,DNP,7.3035,M,E,APX,Y
J05AR03,emtricitabine 200mg & tenofovir disoproxil 300mg tab,02461110,pms-Emtricitabine-Tenofovir 200mg/300mg Tab,DNP,7.3035,M,E,PMS,Y
J05AR04,"abacavir 300mg, lamivudine 150mg & zidovudine 300mg tab",02244757,Trizivir 300mg/150mg/300mg Tab (discontinued),,,,,VIV,Y
J05AR04,"abacavir 300mg, lamivudine 150mg & zidovudine 300mg tab",02416255,Apo-Abacavir-Lamivudine-Zidovudine 300mg/150mg/300mg Tab,,,,,APX,Y
J05AR06,"efavirenz 600mg, emtricitabine 200mg & tenofovir disoproxil 300mg tab",02300699,Atripla 600mg Tab,,,,,GIL,Y
J05AR06,"efavirenz 600mg, emtricitabine 200mg & tenofovir disoproxil 300mg tab",02393549,Teva-Efavirenz/Emtricitabine/Tenofovir 600mg/200mg/300mg Tab,,,,,TEV,Y
J05AR06,"efavirenz 600mg, emtricitabine 200mg & tenofovir disoproxil 300mg tab",02461412,Mylan-Efavirenz/Emtricitabine/Tenofovir Disoproxil 600mg/200mg/300mg Tab,,,,,MYL,Y
J05AR06,"efavirenz 600mg, emtricitabine 200mg & tenofovir disoproxil 300mg tab",02468247,Apo-Efavirenz-Emtricitabine-Tenofovir 600mg/200mg/300mg Tab,,,,,APX,Y
J05AR08,,02374129,Complera 200mg/25mg/300mg Tab,,,,,GIL,N
J05AR09,,02397137,Stribild 150mg/150mg/200mg/300mg Tab,,,,,GIL,N
J05AR13,,02430932,Triumeq 50mg/600mg/300mg Tab,,,,,VIV,N
J05AR14,,02426501,Prezcobix 800mg/150mg Tab,,,,,JAN,N
J05AR18,,02449498,Genvoya 150mg/150mg/200mg/10mg Tab,,,,,GIL,N
J05AR19,,02461463,Odefsey 200mg/25mg/25mg Tab,,,,,GIL,N
J05AR20,,02478579,Biktarvy 200mg/25mg/50mg Tab,,,,,GIL,N
J05AR21,,02475774,Juluca 50mg/25mg Tab,,,,,VIV,N
J05AX07,,02247725,Fuzeon 108mg/vial Inj,,,,,HLR,N
J05AX08,,02301881,Isentress 400mg Tab,,,,,FRS,N
J05AX09,,02299844,Celsentri 150mg Tab,,,,,VIV,N
J05AX09,,02299852,Celsentri 300mg Tab,,,,,VIV,N
J05AX12,,02414945,Tivicay 50mg Tab,,,,,VIV,N
L01AA01,,02241795,Procytox 25mg Tab,DNP,0.6852,L,SFC,BAX,N
L01AA01,,02241796,Procytox 50mg Tab,DNP,0.9221,L,SFC,BAX,N
L01AA02,,00004626,Leukeran 2mg Tab,DNP,1.6,L,SFC,APN,N
L01AA03,,00004715,Alkeran 2mg Tab,DNP,1.81,L,SFC,APR,N
L01AB01,,00004618,Myleran 2mg Tab,DNP,1.7,L,SFC,APN,N
L01AD02,,00360414,CeeNU 100mg Cap (discontinued),,,,,BRI,N
L01AD02,,00360422,CeeNU 40mg Cap,DNP,13.6025,L,SFC,BRI,N
L01AD02,,00360430,CeeNU 10mg Cap,DNP,7.89,L,SFC,BRI,N
L01AX03,temozolomide 100mg cap,02241095,Temodal 100mg Cap,DNP,78.003,M,E,FRS,Y
L01AX03,temozolomide 100mg cap,02395282,CO Temozolomide 100mg Cap,DNP,78.003,M,E,COB,Y
L01AX03,temozolomide 100mg cap,02443511,Taro-Temozolomide 100mg Cap,DNP,78.003,M,E,TAR,Y
L01AX03,temozolomide 140mg cap,02312794,Temodal 140mg Cap,DNP,109.205,M,E,FRS,Y
L01AX03,temozolomide 140mg cap,02395290,CO Temozolomide 140mg Cap,DNP,109.205,M,E,COB,Y
L01AX03,temozolomide 140mg cap,02443538,Taro-Temozolomide 140mg Cap,DNP,109.205,M,E,TAR,Y
L01AX03,temozolomide 20mg cap,02241094,Temodal 20mg Cap,DNP,15.6,M,E,FRS,Y
L01AX03,temozolomide 20mg cap,02395274,CO Temozolomide 20mg Cap,DNP,15.6,M,E,COB,Y
L01AX03,temozolomide 20mg cap,02443481,Taro-Temozolomide 20mg Cap,DNP,15.6,M,E,TAR,Y
L01AX03,temozolomide 250mg cap,02241096,Temodal 250mg Cap,DNP,195.002,M,E,FRS,Y
L01AX03,temozolomide 250mg cap,02395312,CO Temozolomide 250mg Cap,DNP,195.002,M,E,COB,Y
L01AX03,temozolomide 250mg cap,02443554,Taro-Temozolomide 250mg Cap,DNP,195.002,M,E,TAR,Y
L01AX03,temozolomide 5mg cap,02241093,Temodal 5mg Cap,DNP,3.9,M,E,FRS,Y
L01AX03,temozolomide 5mg cap,02441160,ACT Temozolomide 5mg Cap,DNP,3.9,M,E,ATV,Y
L01AX03,temozolomide 5mg cap,02443473,Taro-Temozolomide 5mg Cap,DNP,3.9,M,E,TAR,Y
L01BA01,methotrexate 2.5mg tab,02170698,pms-Methotrexate 2.5mg Tab,DNP,0.6325,M,SFC,PMS,Y
L01BA01,methotrexate 2.5mg tab,02182963,Apo-Methotrexate 2.5mg Tab,DNP,0.6325,M,SFC,APX,Y
L01BA01,methotrexate 25mg/mL inj,02182777,Methotrexate 25mg/mL Inj,DNP,4.46,M,SFC,PFI,Y
L01BA01,methotrexate 25mg/mL inj,02398427,Methotrexate 25mg/mL Inj,DNP,4.46,M,SFC,SDZ,Y
L01BA01,methotrexate 25mg/mL inj (pf),02182955,Methotrexate 25mg/mL Inj (PF),DNP,6.075,M,SFC,PFI,Y
L01BA01,methotrexate 25mg/mL inj (pf),02419173,Jamp-Methotrexate 25mg/mL Inj (PF),DNP,6.075,M,SFC,JPC,Y
L01BA01,,02099705,Methotrexate 25mg/mL Inj,DNP,6.25,L,SFC,TEV,N
L01BA01,,02182750,Methotrexate 10mg Tab,DNP,2.7067,L,SFC,PFI,N
L01BA01,,02182947,Methotrexate 10mg/mL Inj,DNP,8.265,L,SFC,PFI,N
L01BA01,,02182971,Methotrexate 25mg/mL Inj (PF),DNP,7.8755,L,SFC,PFI,N
L01BA01,,02320029,Metoject 7.5mg/0.75mL Inj,DNP,37.44,L,SFC,MDX,N
L01BA01,,02320037,Metoject 10mg/mL Inj,DNP,29.64,L,SFC,MDX,N
L01BA01,,02320045,Metoject 15mg/1.5mL Inj (discontinued),,,,,MDX,N
L01BA01,,02454750,Metoject 12.5mg/0.25mL Inj,DNP,124.8,L,SFC,MDX,N
L01BA01,,02454769,Metoject 17.5mg/0.35mL Inj,DNP,91.4286,L,SFC,MDX,N
L01BA01,,02454777,Metoject 22.5mg/0.45mL Inj,DNP,77.7778,L,SFC,MDX,N
L01BA01,,02454823,Metoject 7.5mg/0.15mL Inj,DNP,187.2,L,SFC,MDX,N
L01BA01,,02454831,Metoject 10mg/0.2mL Inj,DNP,148.2,L,SFC,MDX,N
L01BA01,,02454858,Metoject 15mg/0.3mL Inj,DNP,109.2,L,SFC,MDX,N
L01BA01,,02454866,Metoject 20mg/0.4mL Inj,DNP,87.5,L,SFC,MDX,N
L01BA01,,02454874,Metoject 25mg/0.5mL Inj,DNP,78,L,SFC,MDX,N
L01BB02,mercaptopurine 50mg tab,00004723,Purinethol 50mg Tab,DNP,2.861,M,SFC,TEV,Y
L01BB02,mercaptopurine 50mg tab,02415275,Mercaptopurine 50mg Tab,DNP,2.861,M,SFC,STR,Y
L01BB03,,00282081,Lanvis 40mg Tab,DNP,4.82,L,SFC,APN,N
L01BB05,,02246226,Fludara 10mg Tab,DNP,40.076,L,E,SAV,N
L01BC02,,00012882,Fluorouracil 50mg/vial Inj,DNP,1.609,L,SFC,SDZ,N
L01BC02,,00330582,Efudex 5% Cr,DNP,0.9219,L,SFC,BSL,N
L01BC05,gemcitabine hydrochloride 1g/vial inj,02230309,Gemzar 1g/vial Inj (discontinued),,,,,LIL,Y
L01BC05,gemcitabine hydrochloride 1g/vial inj,02324210,Gemcitabine 1g/vial Inj,,,,,AHI,Y
L01BC05,gemcitabine hydrochloride 1g/vial inj,02402831,Gemcitabine 38mg/mL Inj (1g Vial),,,,,PFI,Y
L01BC05,gemcitabine hydrochloride 200mg/vial inj,02230308,Gemzar 200mg/vial Inj (discontinued),,,,,LIL,Y
L01BC05,gemcitabine hydrochloride 200mg/vial inj,02402831,Gemcitabine 38mg/mL Inj (200mg Vial),,,,,PFI,Y
L01BC06,capecitabine 150mg tab,02238453,Xeloda 150mg Tab,DNP,0.4575,M,SFC,HLR,Y
L01BC06,capecitabine 150mg tab,02400022,Teva-Capecitabine 150mg Tab (discontinued),,,,,TEV,Y
L01BC06,capecitabine 150mg tab,02421917,Sandoz Capecitabine 150mg Tab,DNP,0.4575,M,SFC,SDZ,Y
L01BC06,capecitabine 150mg tab,02426757,ACH-Capecitabine 150mg Tab,DNP,0.4575,M,SFC,AHI,Y
L01BC06,capecitabine 150mg tab,02457490,Taro-Capecitabine 150mg Tab,DNP,0.4575,M,SFC,TAR,Y
L01BC06,capecitabine 500mg tab,02238454,Xeloda 500mg Tab,DNP,1.525,M,SFC,HLR,Y
L01BC06,capecitabine 500mg tab,02400030,Teva-Capecitabine 500mg Tab (discontinued),,,,,TEV,Y
L01BC06,capecitabine 500mg tab,02421925,Sandoz Capecitabine 500mg Tab,DNP,1.525,M,SFC,SDZ,Y
L01BC06,capecitabine 500mg tab,02426765,ACH-Capecitabine 500mg Tab,DNP,1.525,M,SFC,AHI,Y
L01BC06,capecitabine 500mg tab,02457504,Taro-Capecitabine 500mg Tab,DNP,1.525,M,SFC,TAR,Y
L01BC52,,02428946,Actikerall 0.5%/10% Sol,DNP,1.5704,L,SF,CIP,N
L01CA02,,02143305,Vincristine 1mg/mL Inj,,,,,TEV,N
L01CA02,,02183013,Vincristine 1mg/mL Inj,,,,,PFI,N
L01CB01,,00616192,Vepesid 50mg Cap,DNP,41.5875,L,SFC,XPI,N
L01CD01,paclitaxel 6mg/mL inj,02016796,Taxol 6mg/mL Inj (discontinued),,,,,BRI,Y
L01CD01,paclitaxel 6mg/mL inj,02391465,Paclitaxel 6mg/mL Inj,,,,,AHI,Y
L01CD01,,02244372,Paclitaxel 6mg/mL Inj,,,,,BLY,N
L01CD02,docetaxel 10mg/mL (2mL),02177099,Taxotere 20mg/vial Inj (discontinued),,,,,SAV,Y
L01CD02,docetaxel 10mg/mL (2mL),02361957,Docetaxel 10mg/mL Inj (2mL),,,,,PFI,Y
L01CD02,docetaxel 10mg/mL (8mL),02177080,Taxotere 80mg/vial Inj,,,,,SAV,Y
L01CD02,docetaxel 10mg/mL (8mL),02361957,Docetaxel 10mg/mL Inj (8mL),,,,,PFI,Y
L01DB03,,02065703,Pharmorubicin PFS 2mg/mL inj,,,,,PFI,N
L01XA01,cisplatin 1mg/mL inj,02126613,Cisplatin 1mg/mL,,,,,PFI,Y
L01XA01,cisplatin 1mg/mL inj,02355183,Cisplatin 1mg/mL,,,,,AHI,Y
L01XA01,cisplatin 1mg/mL inj,02403188,Teva-Cisplatin 1mg/mL Inj,,,,,TEV,Y
L01XB01,,00012750,Matulane 50mg Cap,DNP,61.1031,L,SFC,LDN,N
L01XC02,,00903777,Rituxan 10mg/mL Inj*,DNP,48.2308,L,E,HLR,N
L01XC02,,02241927,Rituxan 10mg/mL Inj,DNP,48.2308,L,E,HLR,N
L01XE01,imatinib 100mg tab,02253275,Gleevec 100mg Tab,DNP,5.2079,M,E,NVR,Y
L01XE01,imatinib 100mg tab,02355337,Apo-Imatinib 100mg Tab,DNP,5.2079,M,E,APX,Y
L01XE01,imatinib 100mg tab,02397285,NAT-Imatinib 100mg Tab,DNP,5.2079,M,E,NAT,Y
L01XE01,imatinib 100mg tab,02399806,Teva-Imatinib 100mg Tab,DNP,5.2079,M,E,TEV,Y
L01XE01,imatinib 100mg tab,02431114,pms-Imatinib 100mg Tab,DNP,5.2079,M,E,PMS,Y
L01XE01,imatinib 400mg tab,02253283,Gleevec 400mg Tab,DNP,20.8314,M,E,NVR,Y
L01XE01,imatinib 400mg tab,02355345,Apo-Imatinib 400mg Tab,DNP,20.8314,M,E,APX,Y
L01XE01,imatinib 400mg tab,02397293,NAT-Imatinib 400mg Tab,DNP,20.8314,M,E,NAT,Y
L01XE01,imatinib 400mg tab,02399814,Teva-Imatinib 400mg Tab,DNP,20.8314,M,E,TEV,Y
L01XE01,imatinib 400mg tab,02431122,pms-Imatinib 400mg Tab,DNP,20.8314,M,E,PMS,Y
L01XE02,gefitinib 250mg tab,02248676,Iressa 250mg Tab,,,,,AZE,Y
L01XE02,gefitinib 250mg tab,02468050,Apo-Gefitinib 250mg Tab,,,,,APX,Y
L01XE02,gefitinib 250mg tab,02487748,Sandoz Gefitinib 250mg Tab,,,,,SDZ,Y
L01XE02,gefitinib 250mg tab,02491796,NAT-Gefitinib 250mg Tab,,,,,NAT,Y
